Unnamed: 0,track_id,artist,song,release_date,total_weeks,peak_position,peak_streams,total_streams,release_month,release_season,first_peak_date,peak_season,language,genre,popularity,bpm,energy,danceability,loudness,valence,length,acousticness,artist_seperation,debut_position
117,7fjPLaFXmMhDKReqzmNWq6,shumei,буревіями - 2023 remastered version,2023-12-20,67,24,76568,3975375,12.0,Winter,2023-12-21,Winter,,Pop,52.0,130.0,52.0,70.0,-7.0,30.0,228.0,53.0,52.0,24
118,7CyPwkp0oE8Ro9Dd5CUDjW,the weeknd,one of the girls,2023-06-23,72,26,83133,3961409,6.0,Summer,2024-02-01,Winter,English,Electronic,92.0,85.0,64.0,26.0,-6.0,19.0,245.0,4.0,93.0,180
119,3xkHsmpQCBMytMJNiDf3Ii,benson boone,beautiful things,2024-04-05,57,6,139192,3934155,4.0,Spring,2024-03-14,Spring,English,Pop,91.0,105.0,47.0,47.0,-6.0,22.0,180.0,15.0,91.0,101
120,4jvw60Iw8LpSRJwy1sOmoB,шайни,yeyo!,2022-02-11,70,7,92804,3891393,2.0,Winter,2022-06-09,Summer,Russian,,49.0,138.0,80.0,72.0,-9.0,44.0,112.0,10.0,49.0,12
121,2EK5Rb0ta2Ums71r2LoaL3,dorofeeva,вотсап,2023-01-26,70,15,76203,3835294,1.0,Winter,2023-02-02,Winter,Ukrainian,Pop,49.0,121.0,61.0,77.0,-6.0,14.0,170.0,28.0,49.0,15
122,4Dvkj6JhhA12EX05fT7y2e,harry styles,as it was,2022-05-20,92,32,52829,3834681,5.0,Spring,2022-05-26,Spring,English,Rock,89.0,174.0,73.0,52.0,-5.0,66.0,167.0,34.0,89.0,46
123,2HRqTpkrJO5ggZyyK6NPWz,sabrina carpenter,espresso,2024-08-23,49,14,114435,3808862,8.0,Summer,2024-06-20,Summer,English,Pop,90.0,104.0,78.0,70.0,-5.0,71.0,175.0,13.0,90.0,116
124,7MlDNspYwfqnHxORufupwq,beach weather,"sex, drugs, etc.",2023-03-03,96,73,39478,3801046,3.0,Spring,2022-12-08,Winter,English,Rock,84.0,144.0,84.0,57.0,-5.0,47.0,197.0,1.0,84.0,188
125,5grohwSCKaYj35Ea8LjpUT,motor'rolla,восьмий колір,2005-05-18,96,71,36356,3786718,5.0,Spring,2022-06-30,Summer,Ukrainian,,52.0,67.0,71.0,23.0,-5.0,31.0,260.0,1.0,52.0,142
126,7g9brrz6mR8dm1kwYFwnRx,yarmak,дике поле,2022-05-08,73,23,67299,3773660,5.0,Spring,2023-03-30,Spring,Ukrainian,,48.0,83.0,62.0,66.0,-10.0,13.0,207.0,9.0,48.0,120
127,2HXibC9aNdZS33vWEZ9iw2,xxxmanera,скажи мне кто ты,2023-03-10,43,1,260239,3760308,3.0,Spring,2023-04-27,Spring,Russian,,57.0,145.0,55.0,77.0,-6.0,57.0,132.0,3.0,57.0,152
128,1hfISzdAwnywAKxaSpfloo,skryptonite,положение,2017-12-16,91,10,42508,3760152,12.0,Winter,2020-12-10,Winter,Russian,,56.0,63.0,54.0,58.0,-9.0,24.0,283.0,54.0,56.0,34
129,1ACA277B6f46DYCgZW8di3,artemas,if u think i'm pretty,2024-02-09,48,6,164219,3759709,2.0,Winter,2024-04-04,Spring,English,Electronic,79.0,144.0,62.0,54.0,-6.0,46.0,128.0,54.0,79.0,196
130,567e29TDzLwZwfDuEpGTwo,the kid laroi,stay,2021-07-27,63,2,153793,3709643,7.0,Summer,2021-08-12,Summer,English,Hip Hop,82.0,170.0,76.0,59.0,-5.0,48.0,142.0,4.0,82.0,25
131,3uMUdlo47oEes3kgL4T4EC,poshlaya molly,нон стоп,2017-02-24,100,36,80512,3693021,2.0,Winter,2024-09-12,Fall,Russian,Rock,61.0,130.0,70.0,59.0,-6.0,50.0,214.0,1.0,61.0,185
132,69E0PXED6MvClnqED4d7f5,face,лиза,2017-04-08,83,47,72638,3664589,4.0,Spring,2024-10-03,Fall,Russian,Pop,58.0,144.0,56.0,41.0,-5.0,55.0,180.0,0.0,58.0,70
133,7vOmSP2647oNUGGEhWd1cr,lxngvx,montagem mysterious game,2023-12-01,47,5,123061,3658610,12.0,Winter,2024-02-01,Winter,English,,76.0,130.0,64.0,54.0,-10.0,22.0,103.0,15.0,76.0,124
134,7DJHeuuTpNjXLu25zCADhQ,dorofeeva,хартбіт,2024-09-26,40,4,141627,3655852,9.0,Fall,2024-07-18,Summer,Ukrainian,Electronic,50.0,126.0,68.0,70.0,-9.0,33.0,187.0,4.0,50.0,5
135,3bwmfn6frvhE15hyAXV97K,taras chubay,вона,2022-10-12,85,44,45337,3652688,10.0,Fall,2022-06-09,Summer,,,13.0,70.0,46.0,57.0,-9.0,34.0,275.0,75.0,13.0,173
136,17phhZDn6oGtzMe56NuWvj,teddy swims,lose control,2023-09-15,61,40,84913,3651856,9.0,Fall,2024-05-09,Spring,English,Soul,91.0,160.0,60.0,56.0,-4.0,24.0,211.0,20.0,91.0,184
137,5X33A2X2OuQXUOKhawWCMm,skryptonite,baby mama,2020-07-03,58,1,136948,3643937,7.0,Summer,2021-09-09,Fall,Russian,,54.0,104.0,57.0,89.0,-6.0,55.0,232.0,2.0,54.0,186
138,27NovPIUIRrOZoCHxABJwK,lil nas x,industry baby,2021-07-23,53,1,166615,3549427,7.0,Summer,2021-08-05,Summer,English,Hip Hop,75.0,150.0,70.0,74.0,-7.0,89.0,212.0,2.0,76.0,22
139,1Za23uNH9LP4gcflnvAGCE,5mewmet,разноцветные таблетки,2023-06-30,57,16,103891,3547961,6.0,Summer,2024-02-15,Winter,Russian,,56.0,135.0,88.0,91.0,-5.0,68.0,118.0,6.0,56.0,116
140,4xUHVZn0u8MOVBxnysHov0,artem pivovarov,маніфест,2024-05-27,65,24,71856,3546321,5.0,Spring,2023-04-20,Spring,Ukrainian,,40.0,101.0,86.0,37.0,-6.0,42.0,120.0,1.0,40.0,108
141,7vD6fJg66dEzbYXVvEyQCh,fortuna 812,trytofriend,2023-12-18,63,10,100011,3528306,12.0,Winter,2024-01-04,Winter,Russian,,58.0,140.0,56.0,61.0,-5.0,41.0,112.0,1.0,58.0,17
142,76CHKMe1uNd7IgZeCZufhs,lida,чсв,2024-02-02,57,4,144424,3523426,2.0,Winter,2024-02-08,Winter,Russian,Rock,59.0,100.0,81.0,70.0,-5.0,63.0,200.0,5.0,59.0,4
143,57V0VhEg1CAkPXeaCLikNW,shadowraze,juggernaut (prod. by plvstic),2021-08-13,59,7,122239,3523250,8.0,Summer,2022-02-10,Winter,,,47.0,93.0,66.0,67.0,-8.0,62.0,137.0,0.0,47.0,66
144,527D034h8WFtVDOBO6GAN5,morgenshtern,последняя любовь,2024-03-08,41,2,241692,3491719,3.0,Spring,2024-03-14,Spring,Russian,Hip Hop,63.0,120.0,68.0,77.0,-5.0,74.0,163.0,1.0,63.0,2
145,2WzAAerBvZvvFXgUpSwHZ9,playamane,midnight,2022-02-13,57,6,92530,3480369,2.0,Winter,2022-06-23,Summer,,Phonk,67.0,122.0,43.0,63.0,-9.0,37.0,122.0,1.0,67.0,71
146,42VsgItocQwOQC3XWZ8JNA,travis scott,fe!n,2023-07-28,63,22,83918,3474960,7.0,Summer,2023-08-03,Summer,English,Electronic,88.0,148.0,88.0,57.0,-3.0,20.0,192.0,3.0,88.0,22
147,6QeYSvYqYUsfBzsApbjDHO,tv girl,cigarettes out the window,2016-02-25,74,54,58084,3447360,2.0,Winter,2023-12-21,Winter,English,Rock,87.0,114.0,66.0,63.0,-6.0,59.0,199.0,12.0,87.0,191
148,1NMcQpg1J5RaUxPTLifSnq,shumei,біля тополі,2022-03-29,64,24,70734,3443422,3.0,Spring,2022-10-06,Fall,Ukrainian,,49.0,124.0,49.0,65.0,-4.0,46.0,209.0,71.0,49.0,160
149,5NRC7uilAteXQoyHnTgWTW,yaktak,уночі,2024-02-08,57,13,88531,3439968,2.0,Winter,2023-09-28,Fall,Ukrainian,,51.0,150.0,66.0,67.0,-5.0,32.0,239.0,26.0,51.0,39
150,3CIyK1V4JEJkg02E4EJnDl,imagine dragons,enemy,2022-07-01,68,6,109634,3436883,7.0,Summer,2021-12-09,Winter,English,Rock,81.0,77.0,78.0,73.0,-4.0,56.0,173.0,24.0,81.0,55
151,05vZtu5obzMiZdreJK7HH3,parfeniuk,врубай,2024-11-28,21,1,217833,3435602,11.0,Fall,2025-01-16,Winter,Ukrainian,,57.0,120.0,63.0,87.0,-5.0,69.0,151.0,30.0,57.0,47
152,5m5rShfBQk4UpG7vpsEKzf,miyagi & andy panda,minor,2020-07-17,104,7,48528,3423801,7.0,Summer,2020-07-23,Summer,Russian,Hip Hop,64.0,100.0,67.0,76.0,-7.0,49.0,176.0,59.0,64.0,7
153,3auzaPW4fXa8oI4KbTalAU,shadowraze,psiblades,2021-09-30,69,9,85538,3408738,9.0,Fall,2022-03-03,Spring,Russian,,52.0,176.0,81.0,47.0,-8.0,58.0,132.0,19.0,52.0,95
154,49W41j5sHcYh3M4Ub1C2KW,chico,допоможе зсу,2022-04-27,53,5,94371,3393122,4.0,Spring,2022-06-23,Summer,Ukrainian,,41.0,125.0,79.0,94.0,-6.0,39.0,137.0,24.0,41.0,17
155,629DixmZGHc7ILtEntuiWE,billie eilish,lunch,2024-05-17,42,3,254859,3374361,5.0,Spring,2024-05-30,Spring,English,Electronic,87.0,125.0,40.0,89.0,-8.0,95.0,180.0,5.0,87.0,5
156,5X1FYw7MXEgnPmQAYwAa0q,quiizzzmeow,aomine daiki,2021-10-05,48,1,192644,3374220,10.0,Fall,2021-10-14,Fall,Russian,,50.0,82.0,82.0,51.0,-6.0,16.0,167.0,3.0,50.0,2
157,6zECxDYlNtEybq8hZ9Tp12,fortuna 812,parislove,2024-11-08,20,1,270819,3358066,11.0,Fall,2024-11-21,Fall,Russian,,67.0,140.0,62.0,61.0,-7.0,19.0,110.0,1.0,67.0,2
158,61E2cHe928An7SqMk14Nbk,artem pivovarov,очі,2024-11-29,58,17,89205,3309783,11.0,Fall,2023-05-11,Spring,Ukrainian,,44.0,106.0,86.0,72.0,-3.0,48.0,199.0,8.0,44.0,50
159,6njJR3OIp3oA0Kc4aC9Tzf,s3bzs,montagem - pr funk,2023-05-01,49,7,126264,3309275,5.0,Spring,2023-07-20,Summer,Portuguese,Electronic,75.0,130.0,80.0,88.0,-3.0,80.0,62.0,73.0,75.0,113
160,5mnpMkzp3Z2RCCbwIEZCbv,playaphonk,phonky town,2021-03-16,83,14,66926,3294899,3.0,Spring,2021-05-20,Spring,English,Electronic,65.0,125.0,82.0,81.0,-5.0,34.0,141.0,36.0,65.0,37
161,5SqWIPYUFoRyNqGdETmtJ7,gone.fludd,traxxxmania,2021-10-08,60,1,195649,3257098,10.0,Fall,2021-10-21,Fall,Russian,Electronic,55.0,160.0,54.0,87.0,-9.0,46.0,116.0,18.0,55.0,3
162,7mXxcF1nFQvcvANuYwdrv2,kalush,зорi,2021-02-19,97,10,86148,3254290,2.0,Winter,2022-05-19,Spring,Ukrainian,,43.0,140.0,59.0,75.0,-4.0,70.0,201.0,8.0,43.0,41
163,0IsIY8pfu1yaGkPUD7pkDx,charli xcx,guess featuring billie eilish,2024-10-11,34,2,182043,3219633,10.0,Fall,2024-08-15,Summer,English,Electronic,86.0,130.0,71.0,78.0,-4.0,62.0,143.0,2.0,86.0,3
164,0iUrxveyNUBfj0cqjYEijt,moondeity,neon blade,2022-06-01,58,14,77699,3215904,6.0,Summer,2022-07-28,Summer,English,Phonk,71.0,95.0,100.0,55.0,-2.0,89.0,265.0,3.0,71.0,35
165,4ZhLYdmhWdPTZcnAy9SZZO,полматери,ярче звёзд,2020-08-18,81,12,72420,3214446,8.0,Summer,2022-03-31,Spring,Russian,,56.0,115.0,91.0,44.0,-4.0,26.0,168.0,2.0,56.0,28
166,6NePBUCeIGqfnIQag5crC0,jerry heil,козацькому_роду,2022-11-18,68,29,66995,3200891,11.0,Fall,2023-04-13,Spring,Ukrainian,Pop,44.0,186.0,67.0,52.0,-5.0,19.0,132.0,25.0,44.0,114
167,3rpi29kD9YUDwXz1yhjS7Q,дайте танк (!),люди,2020-10-02,93,67,56679,3176162,10.0,Fall,2025-03-27,Spring,Russian,Rock,61.0,170.0,85.0,44.0,-2.0,58.0,162.0,23.0,61.0,150
168,5UW6yvwo3nVA609NgprdhK,poshlaya molly,супермаркет,2017-02-24,51,24,80832,3174983,2.0,Winter,2025-03-27,Spring,Russian,Rock,63.0,130.0,85.0,54.0,-8.0,85.0,214.0,1.0,63.0,191
169,4IXr5Feku5VAryvp1QFEpB,мюслі ua,за териконами,2023-10-27,47,17,118157,3170083,10.0,Fall,2024-05-09,Spring,,,51.0,160.0,65.0,82.0,-6.0,59.0,170.0,31.0,51.0,118
170,6dOtVTDdiauQNBQEDOtlAB,billie eilish,birds of a feather,2024-05-17,45,19,99562,3143550,5.0,Spring,2025-02-13,Winter,English,Pop,99.0,105.0,51.0,75.0,-10.0,44.0,210.0,20.0,99.0,26
171,6JbZYUhyqil0sCYiqEyTKm,slava marlow,снова я напиваюсь,2020-10-09,49,1,189392,3135968,10.0,Fall,2020-10-15,Fall,Russian,Hip Hop,50.0,104.0,53.0,89.0,-6.0,62.0,117.0,12.0,50.0,5
172,2HRgqmZQC0MC7GeNuDIXHN,jung kook,seven,2023-11-03,40,1,214047,3131497,11.0,Fall,2023-07-20,Summer,English,Pop,83.0,125.0,83.0,79.0,-4.0,87.0,184.0,31.0,84.0,1
173,7BRD7x5pt8Lqa1eGYC4dzj,billie eilish,chihiro,2024-05-17,45,7,193424,3107730,5.0,Spring,2024-05-30,Spring,English,Pop,90.0,110.0,43.0,70.0,-13.0,52.0,303.0,14.0,90.0,8
174,3uCth4TIWyeQDnj3YbAVQB,miyagi & andy panda,патрон,2021-04-02,70,5,78282,3098455,4.0,Spring,2021-04-15,Spring,Russian,Electronic,66.0,88.0,45.0,64.0,-9.0,33.0,225.0,66.0,66.0,6
175,1dwuA3034avUaHBlIOUSlg,toxi$,cranki,2022-07-08,63,27,72150,3092956,7.0,Summer,2023-08-17,Summer,Russian,,54.0,141.0,49.0,78.0,-7.0,40.0,111.0,12.0,54.0,186
176,4Q6eUXtjd9sbzP2orZY6x0,enina,кончил,2024-04-02,42,15,107432,3088570,4.0,Spring,2024-09-26,Fall,Russian,Pop,57.0,146.0,67.0,76.0,-6.0,96.0,130.0,12.0,57.0,171
177,5gSzWAAZIZBhSDSufE7nHv,big baby tape,supersonic,2024-06-28,35,1,219146,3071910,6.0,Summer,2024-07-11,Summer,Russian,Hip Hop,61.0,120.0,85.0,88.0,-5.0,79.0,164.0,43.0,61.0,8
178,5F9CLUvuRyku0ZdT4ljPQt,yaktak,чекає вдома,2022-12-21,57,10,100120,3067136,12.0,Winter,2023-04-13,Spring,Ukrainian,,48.0,122.0,65.0,93.0,-5.0,70.0,170.0,48.0,48.0,117
179,7dpget8s2QN51jYbNqVYtG,quest pistols,ти неймовірна,2022-12-14,68,48,52395,3057830,12.0,Winter,2023-01-26,Winter,Ukrainian,,46.0,140.0,58.0,66.0,-5.0,53.0,169.0,2.0,46.0,97
180,2JIzOc3HHo4MhiyZzhpBUV,bibi babydoll,automotivo bibi fogosa,2023-11-10,37,1,214128,3051990,11.0,Fall,2023-07-27,Summer,Portuguese,Phonk,75.0,135.0,85.0,72.0,-3.0,77.0,130.0,26.0,75.0,4
181,79i617mqpQLwUs3WTokYX9,benedixhion,toxin,2020-10-06,74,8,60290,3048192,10.0,Fall,2021-03-25,Spring,English,,42.0,176.0,55.0,53.0,-8.0,15.0,131.0,0.0,42.0,164
182,60a0Rd6pjrkxjPbaKzXjfq,linkin park,in the end,2000-10-24,64,63,58445,3047378,10.0,Fall,2024-10-31,Fall,English,Rock,88.0,105.0,86.0,56.0,-6.0,40.0,217.0,1.0,88.0,197
183,2kWuVqpxPnj131Z53vxF98,alyona alyona,kupala,2022-07-06,57,4,101666,3047147,7.0,Summer,2022-07-28,Summer,Ukrainian,Pop,47.0,110.0,81.0,70.0,-6.0,53.0,168.0,20.0,47.0,5
184,0Eseplnw5orGVSnaGNh3CH,volodymyr dantes,чуєш,2023-08-18,43,5,115660,3041059,8.0,Summer,2023-08-17,Summer,Ukrainian,,39.0,153.0,62.0,63.0,-7.0,55.0,160.0,2.0,39.0,21
185,5wjxSSmHOndRk8oWKZaqx9,laud,2 дні,2024-08-09,82,55,38925,3032226,8.0,Summer,2022-06-16,Summer,,Rock,20.0,66.0,58.0,41.0,-8.0,18.0,236.0,50.0,20.0,70
186,1cM6fsR7qJbls7CkU2Hway,valentin strykalo,кайен,2012-02-24,79,75,50705,3030296,2.0,Winter,2022-02-17,Winter,Russian,,58.0,192.0,89.0,46.0,-3.0,68.0,182.0,1.0,58.0,167
187,0wGbyS1tExQSwOYu6UceyE,onimxru,shadow,2022-07-29,56,13,86773,3027768,7.0,Summer,2022-10-06,Fall,English,,65.0,120.0,69.0,72.0,-3.0,53.0,162.0,0.0,65.0,158
188,2plbrEY59IikOBgBGLjaoe,lady gaga,die with a smile,2024-08-16,32,5,146955,3019039,8.0,Summer,2025-02-13,Winter,English,Pop,100.0,158.0,59.0,52.0,-8.0,54.0,252.0,31.0,100.0,160
189,7fjPLaFXmMhDKReqzmNWq6,shumei,буревіями,2023-12-20,34,10,114630,3007968,12.0,Winter,2023-05-11,Spring,Ukrainian,Pop,52.0,130.0,52.0,70.0,-7.0,30.0,228.0,53.0,53.0,51
190,5kmJTPYzmVEpHUuwaT5dTU,shadowraze,shadowfiend,2020-09-30,47,5,129188,2999895,9.0,Fall,2022-02-10,Winter,Russian,,46.0,178.0,80.0,63.0,-6.0,66.0,144.0,5.0,46.0,162
191,7vPNM1PsO9Z6H4rSa6ip6h,максим бородін,якби не ти,2025-02-07,59,53,63258,2997232,2.0,Winter,2025-01-23,Winter,Ukrainian,,47.0,71.0,69.0,51.0,-5.0,38.0,169.0,9.0,47.0,192
192,2xEFfGz4j5UpL2FNEhVI81,fleurnothappy,больно,2024-05-17,45,17,93962,2985098,5.0,Spring,2024-11-21,Fall,Russian,,60.0,140.0,50.0,71.0,-8.0,39.0,84.0,65.0,60.0,75
193,776AftMmFFAWUIEAb3lHhw,måneskin,zitti e buoni,2021-03-19,43,1,314065,2975628,3.0,Spring,2021-05-27,Spring,Italian,Rock,73.0,103.0,94.0,63.0,-3.0,64.0,195.0,0.0,73.0,1
194,3Ofmpyhv5UAQ70mENzB277,masked wolf,astronaut in the ocean,2021-01-06,49,1,112288,2960611,1.0,Winter,2021-03-11,Spring,English,Hip Hop,72.0,150.0,70.0,78.0,-7.0,47.0,133.0,18.0,72.0,185
195,3qhlB30KknSejmIvZZLjOD,djo,end of beginning,2022-09-16,39,5,143715,2956991,9.0,Fall,2024-03-21,Spring,English,Electronic,90.0,160.0,45.0,69.0,-8.0,91.0,159.0,4.0,90.0,122
196,7MXVkk9YMctZqd1Srtv4MB,the weeknd,starboy,2016-11-25,73,87,47729,2946514,11.0,Fall,2024-01-11,Winter,English,Electronic,90.0,186.0,59.0,68.0,-7.0,49.0,230.0,14.0,90.0,97
197,2pyjr4JKVkG03LmWBIusur,poshlaya molly,адская колыбельная,2024-08-30,30,2,273731,2938657,8.0,Summer,2024-09-05,Fall,Russian,,61.0,110.0,73.0,68.0,-8.0,18.0,178.0,0.0,61.0,2
198,6f3Slt0GbA2bPZlz0aIFXN,tiësto,the business,2020-09-16,66,5,61571,2934579,9.0,Fall,2021-02-18,Winter,English,Electronic,75.0,120.0,62.0,80.0,-7.0,24.0,164.0,41.0,75.0,158
199,7mLWNwcvwRdEviz6SfYp8A,g3ox_em,gigachad theme - phonk house version,2022-08-22,50,10,80666,2934477,8.0,Summer,2023-03-02,Spring,English,Phonk,72.0,128.0,50.0,59.0,-6.0,58.0,146.0,0.0,72.0,86
200,7CuxOoQMEaiSXIGwJJkQHW,тоня матвієнко,кульбаби,2022-12-09,17,1,347691,2929780,12.0,Winter,2024-12-19,Winter,Ukrainian,,59.0,100.0,67.0,83.0,-5.0,52.0,163.0,33.0,59.0,41
201,41bGn6u78I8eNZg86tx3vp,skryptonite,москва любит...,2020-01-28,84,12,41290,2924885,1.0,Winter,2020-09-24,Fall,Russian,,55.0,77.0,46.0,74.0,-9.0,13.0,206.0,5.0,55.0,39
202,1SC5rEoYDGUK4NfG82494W,lil nas x,montero (call me by your name),2021-09-17,48,1,137954,2924234,9.0,Fall,2021-04-08,Spring,English,Hip Hop,75.0,179.0,50.0,59.0,-7.0,71.0,138.0,29.0,75.0,12
203,6nqdgUTiWt4JbABDurkxMI,hensonn,sahara,2021-11-16,77,47,52718,2922360,11.0,Fall,2021-12-02,Winter,English,,68.0,115.0,52.0,62.0,-9.0,5.0,171.0,15.0,68.0,64
204,3IznIgmXtrUaoPWpQTy5jB,tv girl,not allowed,2016-02-25,64,38,68333,2918863,2.0,Winter,2023-12-21,Winter,English,Rock,85.0,105.0,91.0,67.0,-7.0,56.0,168.0,67.0,85.0,177
205,1VFbCJBWO26Gv641kr8ZMQ,цинк уродов,нежная,2023-08-11,60,50,70362,2915032,8.0,Summer,2024-10-10,Fall,Russian,,57.0,131.0,49.0,59.0,-9.0,20.0,156.0,81.0,57.0,196
206,,мюслі ua,"вова, їбашь їх блять",,43,2,151938,2908466,,,2022-04-21,Spring,Ukrainian,,,,,,,,,,,10
207,3oCMLIchk9Wh1d4RsQC4hG,korol i shut,дурак и молния,1996-05-24,82,12,46742,2891956,5.0,Spring,2021-01-28,Winter,Russian,Rock,55.0,179.0,74.0,43.0,-9.0,67.0,114.0,12.0,55.0,195
208,5jXocrsUwpKwWyI5BZLKFA,shadowraze,adaptive strike,2022-02-11,49,2,285103,2890494,2.0,Winter,2022-02-17,Winter,Russian,Hip Hop,50.0,102.0,82.0,80.0,-7.0,39.0,136.0,19.0,50.0,2
209,73HVRUpTeY48oFcc1RMfVs,skofka,ой на ой,2022-03-18,62,37,63719,2852994,3.0,Spring,2023-04-27,Spring,Ukrainian,,41.0,112.0,43.0,87.0,-10.0,55.0,143.0,69.0,41.0,151
210,45JYEmfoWSpCA3Paut7YXE,elley duhé,middle of the night,2023-10-27,64,22,57857,2842787,10.0,Fall,2022-06-02,Summer,English,Pop,76.0,93.0,66.0,53.0,-7.0,10.0,184.0,3.0,76.0,184
211,4wrEJVoi8eg8db15OMNNZM,chico,ластівки,2022-06-19,53,7,86654,2839706,6.0,Summer,2022-06-30,Summer,Ukrainian,,46.0,123.0,82.0,83.0,-7.0,53.0,176.0,12.0,46.0,23
212,2IMrzJTRHGndoUbM39QIJ7,shadowraze,1000-7,2021-03-12,56,11,80835,2837169,3.0,Spring,2022-03-10,Spring,Russian,,45.0,133.0,87.0,73.0,-4.0,43.0,127.0,1.0,45.0,139
213,4VwIoE70vJnmcwVzK7uLDV,zxcursed,never enough,2022-03-13,60,4,89512,2837111,3.0,Spring,2022-04-07,Spring,English,,48.0,132.0,85.0,65.0,-6.0,60.0,142.0,2.0,48.0,10
214,4DcMqvjv5pcYVu9jTBhpDH,rocket,инкассатор,2019-07-26,108,65,22546,2828063,7.0,Summer,2021-01-07,Winter,Russian,,54.0,125.0,48.0,93.0,-10.0,62.0,165.0,5.0,54.0,160
215,48KfqOzDABw3yGWmvagAEr,dope17,одиноко,2023-10-27,57,80,58224,2797634,10.0,Fall,2024-09-26,Fall,Russian,,58.0,188.0,71.0,41.0,-9.0,16.0,90.0,38.0,58.0,196
216,5AJ9hqTS2wcFQCELCFRO7A,tommy richman,million dollar baby,2024-04-26,27,6,235047,2790863,4.0,Spring,2024-05-16,Spring,English,Hip Hop,88.0,138.0,70.0,85.0,-6.0,92.0,155.0,10.0,88.0,145
217,,remember.,кожура,,56,1,203003,2784197,,,2022-01-06,Winter,Russian,,,,,,,,,,,66
218,2L2iWhBsyosVcxx36iurfa,fem.love,1000-7,2021-07-02,50,9,86657,2770060,7.0,Summer,2021-07-22,Summer,Russian,Rock,47.0,135.0,89.0,52.0,-5.0,24.0,117.0,6.0,47.0,11
219,5vwSFo758pgsLcQ7WYtT51,artem pivovarov,думи,2023-03-10,58,32,60096,2750213,3.0,Spring,2023-02-02,Winter,Ukrainian,,45.0,120.0,57.0,60.0,-5.0,8.0,165.0,12.0,45.0,63
220,6JQ35ZJlMD79PcTKGzuABl,wellboy,стиль,2022-10-21,66,97,53571,2746142,10.0,Fall,2024-04-18,Spring,Ukrainian,Pop,47.0,140.0,52.0,80.0,-7.0,84.0,180.0,42.0,47.0,166
221,6sp8FsxehQt23pATaY9Gt5,1.kla$,сукины дети,2004-01-01,55,19,82419,2732565,1.0,Winter,2023-11-30,Fall,Russian,Hip Hop,57.0,130.0,68.0,77.0,-6.0,57.0,219.0,26.0,57.0,96
222,4woTEX1wYOTGDqNXuavlRC,eminem,superman,2002-05-26,63,28,86477,2727150,5.0,Spring,2024-10-10,Fall,English,Hip Hop,84.0,130.0,76.0,80.0,-3.0,58.0,350.0,2.0,84.0,120
223,6WX6YUtobLydEjuvFqVggj,miyagi & andy panda,brooklyn,2020-05-01,91,29,55293,2714663,5.0,Spring,2021-09-16,Fall,Russian,,56.0,89.0,78.0,77.0,-6.0,70.0,193.0,46.0,56.0,156
224,1QV6tiMFM6fSOKOGLMHYYg,lady gaga,poker face,2008-01-01,59,56,59181,2713976,1.0,Winter,2025-03-06,Spring,English,Electronic,85.0,119.0,81.0,85.0,-5.0,77.0,237.0,12.0,85.0,193
225,4mMEvkDeY56be4l7Itb5aZ,lumi athena,smoke it off!,2023-07-31,59,11,84614,2703123,7.0,Summer,2023-01-19,Winter,English,Electronic,71.0,148.0,82.0,43.0,-7.0,29.0,118.0,0.0,71.0,61
226,1bbn6OGkhCLLyI0EfvTdtP,вышел покурить,кладбище,2019-02-19,72,29,46005,2698550,2.0,Winter,2022-03-10,Spring,Russian,,48.0,168.0,31.0,67.0,-15.0,36.0,109.0,97.0,48.0,186
227,2rwAoCIVCbzKcXWK5b1PmH,daryana,juice,2024-02-16,29,2,230507,2697256,2.0,Winter,2024-04-11,Spring,Russian,Pop,57.0,130.0,44.0,86.0,-6.0,69.0,108.0,11.0,57.0,79
228,5mE3uSxYQu5QfCyPVubftA,scally milano,дай мне шанс,2023-04-26,62,38,60529,2689434,4.0,Spring,2023-05-04,Spring,Russian,,56.0,150.0,50.0,74.0,-9.0,45.0,141.0,14.0,56.0,38
229,1esZgaqm0YKN87CIP3orJ3,minelli,rampampam,2021-06-18,51,3,100682,2683110,6.0,Summer,2021-07-29,Summer,English,Electronic,60.0,118.0,65.0,80.0,-6.0,44.0,200.0,24.0,60.0,188
230,6iNsAoVPOnC2ikhnNygKQM,klavdia petrivna,театр,2024-06-14,38,11,112733,2674195,6.0,Summer,2024-07-11,Summer,Ukrainian,Pop,54.0,108.0,67.0,77.0,-7.0,62.0,149.0,5.0,54.0,17
231,5496lks6V3fh1mZAB6IAap,sevdaliza,alibi,2024-06-28,32,1,199523,2673333,6.0,Summer,2024-08-08,Summer,English,Pop,83.0,127.0,75.0,74.0,-5.0,72.0,162.0,1.0,83.0,64
232,6KvQKU21c1ZGEoOajKfim0,skofka,не забудем і не пробачим,2022-05-06,57,32,65824,2668207,5.0,Spring,2022-10-13,Fall,,,45.0,77.0,40.0,81.0,-9.0,54.0,202.0,35.0,45.0,138
233,65JLovtRhna4dweEfmxRan,100лиця,мадам,2023-05-24,51,36,65984,2667265,5.0,Spring,2023-06-15,Summer,,,41.0,140.0,37.0,65.0,-11.0,13.0,146.0,71.0,41.0,75
234,16buytNF31fLKzDP9q7ZEg,skofka,погані сусіди,2023-05-04,54,24,92027,2665775,5.0,Spring,2023-05-18,Spring,,,47.0,140.0,49.0,71.0,-8.0,48.0,173.0,40.0,47.0,25
