artist,song,date,ua_position,ua_streams
Wellboy,Додому,2023/10/19,5,111218
Wellboy,Додому,2023/10/26,10,104515
Wellboy,Додому,2023/11/02,10,109350
Wellboy,Додому,2023/11/09,11,105635
Wellboy,Додому,2023/11/16,13,99807
Wellboy,Додому,2023/11/23,16,91784
Wellboy,Додому,2023/11/30,15,88774
Wellboy,Додому,2023/12/07,10,102232
Wellboy,Додому,2023/12/14,9,94899
Wellboy,Додому,2023/12/21,10,100237
Wellboy,Додому,2023/12/28,18,91975
Wellboy,Додому,2024/01/04,14,96641
Wellboy,Додому,2024/01/11,9,101657
Wellboy,Додому,2024/01/18,15,96004
Wellboy,Додому,2024/01/25,12,99966
Wellboy,Додому,2024/02/01,10,106149
Wellboy,Додому,2024/02/08,15,106100
Wellboy,Додому,2024/02/15,17,99932
Wellboy,Додому,2024/02/22,16,98960
Wellboy,Додому,2024/02/29,20,98213
Wellboy,Додому,2024/03/07,20,99699
Wellboy,Додому,2024/03/14,21,100444
Wellboy,Додому,2024/03/21,21,97113
Wellboy,Додому,2024/03/28,22,101159
Wellboy,Додому,2024/04/04,18,106060
Wellboy,Додому,2024/04/11,18,107634
Wellboy,Додому,2024/04/18,19,107827
Wellboy,Додому,2024/04/25,19,107794
Wellboy,Додому,2024/05/02,16,124996
Wellboy,Додому,2024/05/09,14,123595
Wellboy,Додому,2024/05/16,18,123665
Wellboy,Додому,2024/05/23,20,110470
Wellboy,Додому,2024/05/30,18,109708
Wellboy,Додому,2024/06/06,16,116402
Wellboy,Додому,2024/06/13,16,116976
Wellboy,Додому,2024/06/20,16,112510
Wellboy,Додому,2024/06/27,14,115330
Wellboy,Додому,2024/07/04,18,105994
Wellboy,Додому,2024/07/11,19,100460
Wellboy,Додому,2024/07/18,14,95984
Wellboy,Додому,2024/07/25,16,104758
Wellboy,Додому,2024/08/01,19,100524
Wellboy,Додому,2024/08/08,20,101757
Wellboy,Додому,2024/08/15,20,103388
Wellboy,Додому,2024/08/22,18,101750
Wellboy,Додому,2024/08/29,18,97621
Wellboy,Додому,2024/09/05,28,85247
Wellboy,Додому,2024/09/12,26,93385
Wellboy,Додому,2024/09/19,30,91530
Wellboy,Додому,2024/09/26,24,93005
Wellboy,Додому,2024/10/03,28,90499
Wellboy,Додому,2024/10/10,27,87097
Wellboy,Додому,2024/10/17,30,82359
Wellboy,Додому,2024/10/24,28,82237
Wellboy,Додому,2024/10/31,24,86234
Wellboy,Додому,2024/11/07,33,74500
Wellboy,Додому,2024/11/14,37,75890
Wellboy,Додому,2024/11/21,37,71209
Wellboy,Додому,2024/11/28,38,74231
Wellboy,Додому,2024/12/05,40,71180
Wellboy,Додому,2024/12/12,36,77947
Wellboy,Додому,2024/12/19,45,72679
Wellboy,Додому,2024/12/26,58,65755
Wellboy,Додому,2025/01/02,69,59339
Wellboy,Додому,2025/01/09,65,58349
Wellboy,Додому,2025/01/16,60,60869
Wellboy,Додому,2025/01/23,50,65018
Wellboy,Додому,2025/01/30,47,65884
Wellboy,Додому,2025/02/06,67,57780
Wellboy,Додому,2025/02/13,88,52303
Wellboy,Додому,2025/02/20,98,50240
Wellboy,Додому,2025/02/27,100,49321
Wellboy,Додому,2025/03/06,97,47610
Wellboy,Додому,2025/03/13,89,50230
Wellboy,Додому,2025/03/20,130,46344
Wellboy,Додому,2025/03/27,92,50018
YAKTAK,Погляд,2023/03/09,57,53706
YAKTAK,Погляд,2023/03/16,6,107370
YAKTAK,Погляд,2023/03/23,3,146075
YAKTAK,Погляд,2023/03/30,2,161451
YAKTAK,Погляд,2023/04/06,2,167407
YAKTAK,Погляд,2023/04/13,3,163490
YAKTAK,Погляд,2023/04/20,4,157986
YAKTAK,Погляд,2023/04/27,3,169653
YAKTAK,Погляд,2023/05/04,5,158202
YAKTAK,Погляд,2023/05/11,4,168094
YAKTAK,Погляд,2023/05/18,4,201621
YAKTAK,Погляд,2023/05/25,3,167509
YAKTAK,Погляд,2023/06/01,3,162305
YAKTAK,Погляд,2023/06/08,1,171097
YAKTAK,Погляд,2023/06/15,1,164045
YAKTAK,Погляд,2023/06/22,1,158544
YAKTAK,Погляд,2023/06/29,1,158362
YAKTAK,Погляд,2023/07/06,1,161477
YAKTAK,Погляд,2023/07/13,1,159417
YAKTAK,Погляд,2023/07/20,2,155172
YAKTAK,Погляд,2023/07/27,2,151487
YAKTAK,Погляд,2023/08/03,2,147102
YAKTAK,Погляд,2023/08/10,2,144614
YAKTAK,Погляд,2023/08/17,1,140033
YAKTAK,Погляд,2023/08/24,5,127105
YAKTAK,Погляд,2023/08/31,7,106236
YAKTAK,Погляд,2023/09/07,10,98410
YAKTAK,Погляд,2023/09/14,8,109501
YAKTAK,Погляд,2023/09/21,11,104233
YAKTAK,Погляд,2023/09/28,8,110405
YAKTAK,Погляд,2023/10/05,7,106447
YAKTAK,Погляд,2023/10/12,6,114822
YAKTAK,Погляд,2023/10/19,11,101979
YAKTAK,Погляд,2023/10/26,11,102138
YAKTAK,Погляд,2023/11/02,14,96001
YAKTAK,Погляд,2023/11/09,20,84355
YAKTAK,Погляд,2023/11/16,20,84655
YAKTAK,Погляд,2023/11/23,26,76801
YAKTAK,Погляд,2023/11/30,33,70207
YAKTAK,Погляд,2023/12/07,33,76344
YAKTAK,Погляд,2023/12/14,31,71513
YAKTAK,Погляд,2023/12/21,33,70280
YAKTAK,Погляд,2023/12/28,41,69465
YAKTAK,Погляд,2024/01/04,39,67462
YAKTAK,Погляд,2024/01/11,32,69938
YAKTAK,Погляд,2024/01/18,38,70525
YAKTAK,Погляд,2024/01/25,27,81079
YAKTAK,Погляд,2024/02/01,35,74968
YAKTAK,Погляд,2024/02/08,32,77855
YAKTAK,Погляд,2024/02/15,31,83456
YAKTAK,Погляд,2024/02/22,42,71890
YAKTAK,Погляд,2024/02/29,36,75093
YAKTAK,Погляд,2024/03/07,41,76217
YAKTAK,Погляд,2024/03/14,44,76536
YAKTAK,Погляд,2024/03/21,50,70356
YAKTAK,Погляд,2024/03/28,43,73985
YAKTAK,Погляд,2024/04/04,46,73997
YAKTAK,Погляд,2024/04/11,48,76894
YAKTAK,Погляд,2024/04/18,53,71808
YAKTAK,Погляд,2024/04/25,69,63351
YAKTAK,Погляд,2024/05/02,56,71566
YAKTAK,Погляд,2024/05/09,64,68311
YAKTAK,Погляд,2024/05/16,64,69664
YAKTAK,Погляд,2024/05/23,88,59657
YAKTAK,Погляд,2024/05/30,70,64294
YAKTAK,Погляд,2024/06/06,56,70730
YAKTAK,Погляд,2024/06/13,63,66678
YAKTAK,Погляд,2024/06/20,55,65916
YAKTAK,Погляд,2024/06/27,44,74873
YAKTAK,Погляд,2024/07/04,45,72024
YAKTAK,Погляд,2024/07/11,45,71944
YAKTAK,Погляд,2024/07/18,40,70102
YAKTAK,Погляд,2024/07/25,41,78557
YAKTAK,Погляд,2024/08/01,62,63042
YAKTAK,Погляд,2024/08/08,55,68363
YAKTAK,Погляд,2024/08/15,49,74144
YAKTAK,Погляд,2024/08/22,52,68482
YAKTAK,Погляд,2024/08/29,57,62466
YAKTAK,Погляд,2024/09/05,70,56548
YAKTAK,Погляд,2024/09/12,81,59938
YAKTAK,Погляд,2024/09/19,71,62534
YAKTAK,Погляд,2024/09/26,69,61203
YAKTAK,Погляд,2024/10/03,75,60170
YAKTAK,Погляд,2024/10/10,63,65130
YAKTAK,Погляд,2024/10/17,70,58871
YAKTAK,Погляд,2024/10/24,89,53793
YAKTAK,Погляд,2024/10/31,92,53597
YAKTAK,Погляд,2024/11/07,94,50956
YAKTAK,Погляд,2024/11/14,111,49797
YAKTAK,Погляд,2024/11/21,122,47012
YAKTAK,Погляд,2024/11/28,102,50184
YAKTAK,Погляд,2024/12/05,85,52574
YAKTAK,Погляд,2024/12/12,90,54996
YAKTAK,Погляд,2024/12/19,135,46543
YAKTAK,Погляд,2024/12/26,156,44152
YAKTAK,Погляд,2025/01/02,116,46637
YAKTAK,Погляд,2025/01/09,98,47401
YAKTAK,Погляд,2025/01/16,99,48463
YAKTAK,Погляд,2025/01/23,88,51895
YAKTAK,Погляд,2025/01/30,95,48902
YAKTAK,Погляд,2025/02/06,89,50301
YAKTAK,Погляд,2025/02/13,92,51359
YAKTAK,Погляд,2025/02/20,91,51541
YAKTAK,Погляд,2025/02/27,103,48661
YAKTAK,Погляд,2025/03/06,118,43955
YAKTAK,Погляд,2025/03/13,97,48092
YAKTAK,Погляд,2025/03/20,129,46426
YAKTAK,Погляд,2025/03/27,97,49176
xxxmanera,Never Broke Again,2022/06/23,96,33280
xxxmanera,Never Broke Again,2022/06/30,14,74228
xxxmanera,Never Broke Again,2022/07/07,13,82097
xxxmanera,Never Broke Again,2022/07/14,2,134708
xxxmanera,Never Broke Again,2022/07/21,1,129007
xxxmanera,Never Broke Again,2022/07/28,1,125867
xxxmanera,Never Broke Again,2022/08/04,2,150679
xxxmanera,Never Broke Again,2022/08/11,3,134205
xxxmanera,Never Broke Again,2022/08/18,4,126772
xxxmanera,Never Broke Again,2022/08/25,4,112317
xxxmanera,Never Broke Again,2022/09/01,7,101959
xxxmanera,Never Broke Again,2022/09/08,4,120917
xxxmanera,Never Broke Again,2022/09/15,5,111435
xxxmanera,Never Broke Again,2022/09/22,5,109975
xxxmanera,Never Broke Again,2022/09/29,7,102241
xxxmanera,Never Broke Again,2022/10/06,6,102279
xxxmanera,Never Broke Again,2022/10/13,7,101800
xxxmanera,Never Broke Again,2022/10/20,7,99472
xxxmanera,Never Broke Again,2022/10/27,13,95923
xxxmanera,Never Broke Again,2022/11/03,11,93116
xxxmanera,Never Broke Again,2022/11/10,9,95306
xxxmanera,Never Broke Again,2022/11/17,7,91584
xxxmanera,Never Broke Again,2022/11/24,15,75151
xxxmanera,Never Broke Again,2022/12/01,12,71905
xxxmanera,Never Broke Again,2022/12/08,14,70181
xxxmanera,Never Broke Again,2022/12/15,16,71775
xxxmanera,Never Broke Again,2022/12/22,21,69663
xxxmanera,Never Broke Again,2022/12/29,18,78524
xxxmanera,Never Broke Again,2023/01/05,17,78856
xxxmanera,Never Broke Again,2023/01/12,16,70674
xxxmanera,Never Broke Again,2023/01/19,24,62040
xxxmanera,Never Broke Again,2023/01/26,22,65811
xxxmanera,Never Broke Again,2023/02/02,21,67951
xxxmanera,Never Broke Again,2023/02/09,12,79606
xxxmanera,Never Broke Again,2023/02/16,15,74973
xxxmanera,Never Broke Again,2023/02/23,15,76365
xxxmanera,Never Broke Again,2023/03/02,13,78210
xxxmanera,Never Broke Again,2023/03/09,15,74356
xxxmanera,Never Broke Again,2023/03/16,15,75128
xxxmanera,Never Broke Again,2023/03/23,15,78182
xxxmanera,Never Broke Again,2023/03/30,14,77127
xxxmanera,Never Broke Again,2023/04/06,14,77736
xxxmanera,Never Broke Again,2023/04/13,16,87122
xxxmanera,Never Broke Again,2023/04/20,15,89182
xxxmanera,Never Broke Again,2023/04/27,13,92033
xxxmanera,Never Broke Again,2023/05/04,12,98858
xxxmanera,Never Broke Again,2023/05/11,16,104877
xxxmanera,Never Broke Again,2023/05/18,20,95973
xxxmanera,Never Broke Again,2023/05/25,21,97932
xxxmanera,Never Broke Again,2023/06/01,21,92924
xxxmanera,Never Broke Again,2023/06/08,20,89406
xxxmanera,Never Broke Again,2023/06/15,19,89292
xxxmanera,Never Broke Again,2023/06/22,20,88063
xxxmanera,Never Broke Again,2023/06/29,20,86855
xxxmanera,Never Broke Again,2023/07/06,23,80985
xxxmanera,Never Broke Again,2023/07/13,22,81433
xxxmanera,Never Broke Again,2023/07/20,25,82241
xxxmanera,Never Broke Again,2023/07/27,27,77383
xxxmanera,Never Broke Again,2023/08/03,32,72495
xxxmanera,Never Broke Again,2023/08/10,28,71756
xxxmanera,Never Broke Again,2023/08/17,33,70164
xxxmanera,Never Broke Again,2023/08/24,35,66404
xxxmanera,Never Broke Again,2023/08/31,43,60215
xxxmanera,Never Broke Again,2023/09/07,41,59295
xxxmanera,Never Broke Again,2023/09/14,56,55044
xxxmanera,Never Broke Again,2023/09/21,64,52105
xxxmanera,Never Broke Again,2023/09/28,86,47020
xxxmanera,Never Broke Again,2023/10/05,84,47045
xxxmanera,Never Broke Again,2023/10/12,93,46017
xxxmanera,Never Broke Again,2023/10/19,104,44432
xxxmanera,Never Broke Again,2023/10/26,100,45314
xxxmanera,Never Broke Again,2023/11/02,131,41456
xxxmanera,Never Broke Again,2023/11/09,122,42246
xxxmanera,Never Broke Again,2023/11/16,140,41367
xxxmanera,Never Broke Again,2023/11/23,131,40494
xxxmanera,Never Broke Again,2023/11/30,138,40427
xxxmanera,Never Broke Again,2023/12/07,176,38297
xxxmanera,Never Broke Again,2023/12/14,178,36006
xxxmanera,Never Broke Again,2023/12/21,164,39930
xxxmanera,Never Broke Again,2023/12/28,138,43798
xxxmanera,Never Broke Again,2024/01/04,140,41672
xxxmanera,Never Broke Again,2024/01/11,168,37019
xxxmanera,Never Broke Again,2024/01/18,136,42968
xxxmanera,Never Broke Again,2024/01/25,153,41785
xxxmanera,Never Broke Again,2024/02/01,162,41344
xxxmanera,Never Broke Again,2024/02/08,153,42652
xxxmanera,Never Broke Again,2024/02/15,128,47954
xxxmanera,Never Broke Again,2024/02/22,127,46857
xxxmanera,Never Broke Again,2024/02/29,119,47669
xxxmanera,Never Broke Again,2024/03/07,129,48037
xxxmanera,Never Broke Again,2024/03/14,103,50892
xxxmanera,Never Broke Again,2024/03/21,108,49952
xxxmanera,Never Broke Again,2024/03/28,95,51976
xxxmanera,Never Broke Again,2024/04/04,113,48349
xxxmanera,Never Broke Again,2024/04/11,106,51382
xxxmanera,Never Broke Again,2024/04/18,88,56152
xxxmanera,Never Broke Again,2024/04/25,100,54279
xxxmanera,Never Broke Again,2024/05/02,90,57872
xxxmanera,Never Broke Again,2024/05/09,102,52883
xxxmanera,Never Broke Again,2024/05/16,112,53306
xxxmanera,Never Broke Again,2024/05/23,142,46268
xxxmanera,Never Broke Again,2024/05/30,131,47811
xxxmanera,Never Broke Again,2024/06/06,112,48789
xxxmanera,Never Broke Again,2024/06/13,106,51694
xxxmanera,Never Broke Again,2024/06/20,108,50291
xxxmanera,Never Broke Again,2024/06/27,93,50419
xxxmanera,Never Broke Again,2024/07/04,95,49287
xxxmanera,Never Broke Again,2024/07/11,104,46392
xxxmanera,Never Broke Again,2024/07/18,97,43221
xxxmanera,Never Broke Again,2024/07/25,83,52201
xxxmanera,Never Broke Again,2024/08/01,71,60521
xxxmanera,Never Broke Again,2024/08/08,83,54044
xxxmanera,Never Broke Again,2024/08/15,93,52314
xxxmanera,Never Broke Again,2024/08/22,80,55860
xxxmanera,Never Broke Again,2024/08/29,93,50286
xxxmanera,Never Broke Again,2024/09/05,97,48232
xxxmanera,Never Broke Again,2024/09/12,87,57475
xxxmanera,Never Broke Again,2024/09/19,99,57418
xxxmanera,Never Broke Again,2024/09/26,98,54371
xxxmanera,Never Broke Again,2024/10/03,92,54863
xxxmanera,Never Broke Again,2024/10/10,94,56830
xxxmanera,Never Broke Again,2024/10/17,101,53027
xxxmanera,Never Broke Again,2024/10/24,86,53946
xxxmanera,Never Broke Again,2024/10/31,69,57182
xxxmanera,Never Broke Again,2024/11/07,87,52131
xxxmanera,Never Broke Again,2024/11/14,75,56732
xxxmanera,Never Broke Again,2024/11/21,115,47731
xxxmanera,Never Broke Again,2024/11/28,130,45790
xxxmanera,Never Broke Again,2024/12/05,129,46216
xxxmanera,Never Broke Again,2024/12/12,142,46098
xxxmanera,Never Broke Again,2024/12/19,126,47485
xxxmanera,Never Broke Again,2024/12/26,140,46195
xxxmanera,Never Broke Again,2025/01/02,130,44780
xxxmanera,Never Broke Again,2025/01/09,121,45965
xxxmanera,Never Broke Again,2025/01/16,180,39016
xxxmanera,Never Broke Again,2025/01/23,189,39076
xxxmanera,Never Broke Again,2025/01/30,124,44686
xxxmanera,Never Broke Again,2025/02/06,112,46703
xxxmanera,Never Broke Again,2025/02/13,93,51307
xxxmanera,Never Broke Again,2025/02/20,111,47313
xxxmanera,Never Broke Again,2025/02/27,113,46980
xxxmanera,Never Broke Again,2025/03/06,106,45181
xxxmanera,Never Broke Again,2025/03/13,117,43584
xxxmanera,Never Broke Again,2025/03/20,158,42128
xxxmanera,Never Broke Again,2025/03/27,139,41929
KRBK,Крепче,2022/12/15,184,26899
KRBK,Крепче,2022/12/22,194,27451
KRBK,Крепче,2023/01/12,182,29398
KRBK,Крепче,2023/01/19,196,26648
KRBK,Крепче,2023/01/26,141,33214
KRBK,Крепче,2023/02/02,143,34004
KRBK,Крепче,2023/02/09,50,54696
KRBK,Крепче,2023/02/16,113,41121
KRBK,Крепче,2023/02/23,131,39005
KRBK,Крепче,2023/03/02,87,45397
KRBK,Крепче,2023/03/09,103,43168
KRBK,Крепче,2023/03/16,99,45166
KRBK,Крепче,2023/03/23,100,46082
KRBK,Крепче,2023/03/30,68,51395
KRBK,Крепче,2023/04/06,109,43674
KRBK,Крепче,2023/04/13,95,45182
KRBK,Крепче,2023/04/20,88,43424
KRBK,Крепче,2023/04/27,83,47174
KRBK,Крепче,2023/05/04,99,44250
KRBK,Крепче,2023/05/11,68,51038
KRBK,Крепче,2023/05/18,113,44981
KRBK,Крепче,2023/05/25,80,49102
KRBK,Крепче,2023/06/01,100,46142
KRBK,Крепче,2023/06/08,89,48821
KRBK,Крепче,2023/06/15,62,55952
KRBK,Крепче,2023/06/22,65,53402
KRBK,Крепче,2023/06/29,60,54878
KRBK,Крепче,2023/07/06,62,52079
KRBK,Крепче,2023/07/13,63,52424
KRBK,Крепче,2023/07/20,69,51861
KRBK,Крепче,2023/07/27,77,49160
KRBK,Крепче,2023/08/03,68,53013
KRBK,Крепче,2023/08/10,58,55224
KRBK,Крепче,2023/08/17,50,57763
KRBK,Крепче,2023/08/24,51,59005
KRBK,Крепче,2023/08/31,44,60035
KRBK,Крепче,2023/09/07,42,59220
KRBK,Крепче,2023/09/14,34,69547
KRBK,Крепче,2023/09/21,30,74994
KRBK,Крепче,2023/09/28,27,77981
KRBK,Крепче,2023/10/05,27,73913
KRBK,Крепче,2023/10/12,26,77604
KRBK,Крепче,2023/10/19,27,78892
KRBK,Крепче,2023/10/26,30,75226
KRBK,Крепче,2023/11/02,30,77094
KRBK,Крепче,2023/11/09,28,77320
KRBK,Крепче,2023/11/16,28,76507
KRBK,Крепче,2023/11/23,22,85338
KRBK,Крепче,2023/11/30,13,90810
KRBK,Крепче,2023/12/07,12,94523
KRBK,Крепче,2023/12/14,13,90038
KRBK,Крепче,2023/12/21,11,97442
KRBK,Крепче,2023/12/28,12,102012
KRBK,Крепче,2024/01/04,12,97101
KRBK,Крепче,2024/01/11,13,93319
KRBK,Крепче,2024/01/18,10,106143
KRBK,Крепче,2024/01/25,10,106535
KRBK,Крепче,2024/02/01,9,111245
KRBK,Крепче,2024/02/08,13,110097
KRBK,Крепче,2024/02/15,12,110810
KRBK,Крепче,2024/02/22,12,109583
KRBK,Крепче,2024/02/29,10,121229
KRBK,Крепче,2024/03/07,12,119988
KRBK,Крепче,2024/03/14,9,124343
KRBK,Крепче,2024/03/21,8,129377
KRBK,Крепче,2024/03/28,9,129748
KRBK,Крепче,2024/04/04,12,115888
KRBK,Крепче,2024/04/11,12,117882
KRBK,Крепче,2024/04/18,9,126971
KRBK,Крепче,2024/04/25,12,127177
KRBK,Крепче,2024/05/02,17,124247
KRBK,Крепче,2024/05/09,18,115630
KRBK,Крепче,2024/05/16,23,109145
KRBK,Крепче,2024/05/23,23,106468
KRBK,Крепче,2024/05/30,21,108641
KRBK,Крепче,2024/06/06,25,98046
KRBK,Крепче,2024/06/13,23,103412
KRBK,Крепче,2024/06/20,21,104786
KRBK,Крепче,2024/06/27,27,94580
KRBK,Крепче,2024/07/04,27,89967
KRBK,Крепче,2024/07/11,21,98790
KRBK,Крепче,2024/07/18,20,85999
KRBK,Крепче,2024/07/25,23,94312
KRBK,Крепче,2024/08/01,17,102668
KRBK,Крепче,2024/08/08,14,107220
KRBK,Крепче,2024/08/15,22,100552
KRBK,Крепче,2024/08/22,23,93544
KRBK,Крепче,2024/08/29,27,86566
KRBK,Крепче,2024/09/05,30,83630
KRBK,Крепче,2024/09/12,23,99593
KRBK,Крепче,2024/09/19,10,124015
KRBK,Крепче,2024/09/26,16,105440
KRBK,Крепче,2024/10/03,16,105313
KRBK,Крепче,2024/10/10,9,120748
KRBK,Крепче,2024/10/17,11,107403
KRBK,Крепче,2024/10/24,12,107557
KRBK,Крепче,2024/10/31,14,99306
KRBK,Крепче,2024/11/07,17,98778
KRBK,Крепче,2024/11/14,9,108243
KRBK,Крепче,2024/11/21,12,100754
KRBK,Крепче,2024/11/28,15,109702
KRBK,Крепче,2024/12/05,16,104126
KRBK,Крепче,2024/12/12,18,106230
KRBK,Крепче,2024/12/19,20,96283
KRBK,Крепче,2024/12/26,25,93293
KRBK,Крепче,2025/01/02,23,92606
KRBK,Крепче,2025/01/09,23,85615
KRBK,Крепче,2025/01/16,30,80354
KRBK,Крепче,2025/01/23,34,76830
KRBK,Крепче,2025/01/30,31,76946
KRBK,Крепче,2025/02/06,40,73978
KRBK,Крепче,2025/02/13,51,69148
KRBK,Крепче,2025/02/20,58,64046
KRBK,Крепче,2025/02/27,63,60190
